ID,Chla,Precip,Depth,Area,WRT,Vol,TNLA,TrophicIndex,En/Lin-N,De/Lin-N,ln(En/Lin)-N,ln(De/Lin)-N,En/Lin-P,De/Lin-P,ln(En/Lin)-P,ln(De/Lin)-P,ln(En/De) of N,ln(En/De) of P,Long,Lat
8450,4.8,1162.1008,1.9,25.7,16.1,48900000,19.6116,2,0.010055652,0.039595546,-4.599620368,-3.229038645,0.013786765,0.116959021,-4.284046205,-2.145931654,-1.370581723,-2.138114551,20.7138,41.036
8455,14.8,1155.205143,5.4,11.96,3718.6,64260000,20.8697,3,0.220015852,2.662750328,-1.514055679,0.979359547,0.147118806,2.2020229,-1.916514818,0.789376438,-2.493415226,-2.705891256,21.0063,40.8978
8463,12.2,1114.373943,4.8,10.44,2108,50450000,20.7842,3,0.210351925,1.935051984,-1.558973318,0.660134191,0.146986413,1.811259893,-1.917415125,0.594022676,-2.219107509,-2.511437801,116.9404,40.5108
8482,24.6,1161.101143,4.8,11.26,584.4,54480000,20.8697,3,0.10505888,0.812058005,-2.253234324,-0.208183507,0.0854929,1.010883832,-2.459321947,0.010825029,-2.045050817,-2.470146976,28.5922,40.1721
8484,59.615,841.8168,4.2,61.15,2766,258340000,22.4631,4,0.076511785,1.360049945,-2.570310502,0.307521423,0.046101014,1.170802495,-3.076920344,0.157689407,-2.877831925,-3.23460975,117.5712,40.0357
8485,3,1221.958742,7.2,24.39,4896.1,176400000,20.7658,2,0.056854145,1.701523058,-2.867266156,0.531523767,0.049569146,1.415947325,-3.004386705,0.347798795,-3.398789923,-3.3521855,73.407,39.0296
8496,12.5,1106.641143,8.1,26.07,314.9,211450000,21.0938,3,0.022620383,0.39272249,-3.788903865,-0.93465205,0.021670725,0.566980849,-3.831793009,-0.567429752,-2.854251815,-3.264363257,31.1701,38.654
8497,1.8,1112.949486,5.4,13.97,3151.1,75960000,21.0938,1,0.045147196,1.579179244,-3.097827101,0.456905246,0.021577855,1.438042072,-3.836087733,0.363282516,-3.554732347,-4.199370249,30.8574,38.0565
8499,6.767,842.4272,27,14.14,82,381360000,17.4599,2,0.006402505,0.144439685,-5.051066012,-1.934893261,0.007682969,0.295135973,-4.868749276,-1.220319104,-3.116172751,-3.648430172,100.7432,36.0523
8501,3.2,1122.841943,8.7,76.82,578.9,668160000,21.4788,2,0.005498387,0.271101497,-5.20330054,-1.305262002,0.006690282,0.367602878,-5.007099325,-1.000752058,-3.898038538,-4.006347267,116.1986,35.9823
8510,1.3,1221.454972,8.6,16.04,4595.4,137780000,21.2279,1,0.032968844,1.917006316,-3.412192294,0.650764759,0.016022294,1.608728164,-4.13377412,0.475443906,-4.062957053,-4.609218027,140.3729,36.0429
8514,5.4,1126.935886,9,18.81,4061.6,169140000,21.0938,2,0.056182195,1.663447857,-2.87915539,0.508892471,0.051399935,1.437718209,-2.968118376,0.36305728,-3.388047861,-3.331175656,118.1871,34.0963
8520,2.3,1182.599657,2.7,17.12,582.2,45880000,21.2279,2,0.060116657,0.48390432,-2.811468329,-0.725868079,0.060679775,0.642240577,-2.802144826,-0.442792314,-2.08560025,-2.359352512,119.2981,32.8313
8529,2.1,1230.868914,4.7,10.67,976.5,49780000,21.2279,2,0.080999871,0.813658844,-2.513307712,-0.206214111,0.080353746,0.956935466,-2.52131657,-0.044019323,-2.3070936,-2.477297247,111.3994,32.6784
8535,0.1,278.3268571,32.3,16.67,333.4,539000000,15.7773,1,0.004515482,0.339469874,-5.400243288,-1.080370073,0.002404647,0.509564548,-6.030352282,-0.674198746,-4.319873215,-5.356153536,116.8897,32.4017
8556,25.95,77.17188571,2.6,23.34,29.4,61700000,26.0961,3,0.016268099,0.086848294,-4.118549181,-2.443592427,0.021628817,0.211668393,-3.833728748,-1.552734415,-1.674956755,-2.280994333,117.5357,31.5722
8557,55.7,1199.7632,11.3,32.35,303.8,365280000,19.3241,4,0.026488764,0.409270262,-3.631034644,-0.893379554,0.019557953,0.569710874,-3.934373297,-0.562626285,-2.73765509,-3.371747012,118.8799,31.4722
8562,20.4,810.5610286,2.3,28.79,334.8,65540000,22.1937,3,0.05266069,0.393521865,-2.943886015,-0.932618646,0.04605611,0.561225315,-3.077894839,-0.577632823,-2.011267369,-2.500262016,120.7692,31.4255
8567,5.4,912.2982857,13.5,47.41,132.3,639810000,20.4349,2,0.003307463,0.124198648,-5.711573928,-2.085872995,0.004619007,0.232010613,-5.377575439,-1.460972161,-3.625700934,-3.916603278,118.9551,31.1047
8577,3.2,1171.627657,6.9,31.66,103.3,218300000,21.3108,2,0.006982957,0.123327099,-4.964282842,-2.092915112,0.009680118,0.242041594,-4.637681206,-1.418645693,-2.87136773,-3.219035513,114.5217,30.2347
8578,3.9,478.5621714,19.7,19.12,24.9,377400000,19.799,2,0.002828608,0.058992395,-5.867970386,-2.830346749,0.004662387,0.157586825,-5.368227652,-1.847778705,-3.037623637,-3.520448947,116.1458,29.9537
8579,4.1,1164.5104,8.5,23.17,1178.1,197160000,21.926,2,0.025476319,0.683329557,-3.670005942,-0.380778022,0.027868242,0.779014897,-3.580267512,-0.24972511,-3.289227919,-3.330542403,118.9499,29.5589
8584,1.5,1164.476229,6.1,20.2,3345.9,122570000,21.6637,1,0.028693496,1.425803786,-3.5510848,0.354735715,0.0143379,1.287606881,-4.24484893,0.252785365,-3.905820515,-4.497634295,113.3969,25.825
8589,6,1197.158286,6.8,12.41,1669.2,83940000,21.6474,2,0.067070566,1.090468247,-2.702009994,0.086607188,0.066580346,1.141229072,-2.70934585,0.132105815,-2.788617182,-2.841451666,100.1953,25.7887
8599,10.4,1198.7104,2,15.08,177.4,29600000,21.9478,3,0.082660606,0.33281645,-2.493012143,-1.100164143,0.074292894,0.541604916,-2.599739976,-0.613218481,-1.392848001,-1.986521495,102.6865,24.8232
8616,5.3,1197.677029,4.2,12.22,821.4,51590000,21.9478,2,0.069060038,0.689777145,-2.672779032,-0.371386712,0.071483157,0.844453547,-2.63829343,-0.169065551,-2.30139232,-2.469227879,102.8864,24.5193
8617,7.8,1266.873143,3.3,29.72,91.3,97900000,21.5119,3,0.021335354,0.1661424,-3.847389779,-1.79491003,0.021867053,0.316084719,-3.822774222,-1.151745003,-2.052479749,-2.671029219,28.2582,-26.9744
8622,30.1,1117.369143,3.2,14.15,1998.2,45060000,22.8192,4,0.339657681,1.927163684,-1.079816988,0.656049328,0.19928721,1.748142647,-1.613008226,0.55855388,-1.735866316,-2.171562106,139.1645,-35.4835
8629,5.6,1123.2064,5.3,16.38,496.8,86700000,22.8192,2,0.032919111,0.443657377,-3.413701918,-0.812702688,0.038705521,0.609514542,-3.251773035,-0.495092472,-2.60099923,-2.756680563,-153.3908,70.8199
8630,1.6,1177.650057,4.5,51.33,358.4,231500000,21.926,1,0.004846994,0.231230069,-5.329396528,-1.464342096,0.003158946,0.34677867,-5.757516712,-1.05906854,-3.865054432,-4.698448172,-152.9434,70.7833
8633,283.2,814.3977143,3.5,60.26,905.3,208140000,22.1969,4,0.052812971,0.658649136,-2.94099846,-0.417564305,0.034938654,0.725964138,-3.354161492,-0.320254662,-2.523434156,-3.03390683,-153.1282,70.7814
8638,5.9,1119.056,2,14.44,121.2,28600000,22.8192,2,0.039666142,0.185014705,-3.227257303,-1.687319973,0.049246037,0.34680579,-3.010926373,-1.058990338,-1.539937329,-1.951936035,-153.0232,70.7199
8639,3.35,1162.554514,6.1,34.64,5856.8,210000000,21.926,2,0.047434139,1.672305837,-3.048413073,0.514203415,0.042337008,1.34382091,-3.162093684,0.295516982,-3.562616488,-3.457610666,-152.795,70.6702
8641,13.5,1123.846743,9,24.06,6988.8,216170000,21.9478,3,0.096971136,3.077493623,-2.33334191,1.124115507,0.068219675,2.234009689,-2.685022265,0.803798037,-3.457457417,-3.488820302,-152.7118,68.229
8644,11.213,1189.336686,6,18.7,217.4,113000000,21.9478,3,0.032012656,0.350062646,-3.441623939,-1.049643153,0.031772209,0.546164872,-3.449163299,-0.604834385,-2.391980786,-2.844328914,-154.3744,67.1245
8645,10.05,1156.777829,6.5,52.64,434.2,340400000,20.746,3,0.015866772,0.370114906,-4.143528198,-0.993941765,0.014307773,0.502370436,-4.246952294,-0.688417511,-3.149586432,-3.558534783,-154.6961,66.9845
8658,5.7,1153.9648,4.2,16.23,1454.8,68880000,21.9478,2,0.068535647,0.899206667,-2.68040128,-0.106242386,0.067125947,0.973660366,-2.701184615,-0.026692737,-2.574158894,-2.674491879,-96.1756,64.3935
8663,2.7,1156.806286,4.2,10.47,2681.2,44250000,21.8009,2,0.143024915,1.587003329,-1.944736434,0.46184754,0.127759102,1.491989869,-2.057608802,0.400110712,-2.406583973,-2.457719514,-152.2298,63.8945
8665,3,1084.0568,11.5,16.95,213.1,194610000,19.2422,2,0.013739994,0.251684106,-4.287444401,-1.379580524,0.016284847,0.417251065,-4.117520223,-0.874067163,-2.907863877,-3.24345306,-145.538,63.1223
8668,7.6,1156.004571,4.3,28.77,1238.6,123600000,22.3658,3,0.061120032,0.926370417,-2.794915605,-0.076481106,0.049477092,0.988852581,-3.006245513,-0.011210017,-2.7184345,-2.995035497,-149.9044,61.5327
8670,5,1139.153371,7.6,24.54,4758.6,186250000,21.8009,2,0.051549929,1.666184796,-2.965204445,0.51053646,0.047270562,1.395429249,-3.051867549,0.333202074,-3.475740905,-3.385069623,-145.5337,61.4785
8675,8.2,1143.586629,2.1,44.44,312.8,92900000,21.8009,3,0.035962894,0.318683681,-3.325267601,-1.143556264,0.03138984,0.464086528,-3.461271014,-0.767684261,-2.181711338,-2.693586753,-148.5381,61.2842
8680,4.8,1156.772,12.3,55.8,711.6,687300000,22.3658,2,0.006232504,0.350762987,-5.077977066,-1.047644533,0.007845476,0.452423841,-4.847818186,-0.793135837,-4.030332533,-4.054682348,-152.9374,60.3718
8684,3.8,1363.731428,9.4,16.92,427.5,158240000,18.8544,2,0.022450997,0.397155107,-3.796420277,-0.923428377,0.024005612,0.564331928,-3.729467642,-0.572112676,-2.8729919,-3.157354966,-96.1262,60.2117
8689,3.3,1137.367771,7,21.98,1075,152880000,22.3658,2,0.029394405,0.656734435,-3.526950919,-0.42047555,0.03222428,0.763493956,-3.435035083,-0.269850071,-3.106475369,-3.165185012,-102.5255,54.9057
8699,2.3,1338.363314,21.6,11.98,4201.5,259190000,20.6385,2,0.046885449,2.02192758,-3.060047904,0.704051304,0.045195265,1.724010973,-3.096762956,0.544653537,-3.764099208,-3.641416493,-121.4205,49.0566
8701,1.7,950.1133715,0.8,41.48,74.2,34500000,20.5835,1,0.01114328,0.089547922,-4.496918615,-2.412981359,0.006675363,0.189795445,-5.00933164,-1.661808392,-2.083937256,-3.347523248,-113.8925,49.0217
8703,15.2,1121.748457,8.3,10.54,2585,87100000,22.0033,3,0.144934088,2.203248856,-1.931476202,0.789933024,0.110315291,1.971463927,-2.204412731,0.678776377,-2.721409226,-2.883189109,-118.2538,49.1214
8704,14.022,1227.264114,2,12.09,184.4,24300000,21.8974,3,0.10566143,0.371539026,-2.247515352,-0.990101371,0.093068333,0.597682288,-2.374421292,-0.514695957,-1.257413981,-1.859725335,-122.3357,48.7241
8706,1.6,497.2218286,6,10.35,1093.6,61700000,14.4164,1,0.049017099,0.88652854,-3.015586084,-0.12044196,0.017489742,1.016395808,-4.046140719,0.016262848,-2.895144124,-4.062403566,-102.1148,48.8444
8708,6.3,1171.658971,0.9,15.02,58.5,13000000,19.4328,2,0.056971088,0.113157432,-2.865211371,-2.178975229,0.060196773,0.2493727,-2.810136534,-1.388806715,-0.686236142,-1.42132982,-121.641,48.709
8709,3.3,949.8569143,5.7,16.39,569.8,93790000,20.5835,2,0.03674294,0.485176445,-3.303809172,-0.723242651,0.038358073,0.646627459,-3.260790257,-0.435984948,-2.580566521,-2.824805309,-100.702,48.6157
8715,8.6,1092.572114,8.1,18.98,71.2,154600000,19.2422,3,0.016601975,0.167691652,-4.098233587,-1.785628392,0.0168795,0.335067251,-4.081655406,-1.093424019,-2.312605195,-2.988231387,-109.9826,48.6477
8716,3.2,1189.186971,3,10.29,599.5,31390000,21.9809,2,0.091057225,0.599598596,-2.396267126,-0.511494854,0.093556989,0.785256164,-2.369184518,-0.24174529,-1.884772272,-2.127439228,-109.9826,48.6477
8717,2.6,1229.412,9.7,18.52,84,180290000,19.0819,2,0.00909766,0.132310307,-4.699738045,-2.022605306,0.011896885,0.269889922,-4.431478712,-1.309741099,-2.677132739,-3.121737612,-107.56,48.5003
8719,9.007,1209.842057,11.7,17.75,1333.7,208330000,19.4328,3,0.054407279,1.170127835,-2.911257335,0.157113003,0.041428596,1.220806307,-3.183783904,0.199511548,-3.068370339,-3.383295452,-113.9258,48.5836
8723,15.5,1263.194628,4.5,10.51,432.5,46900000,21.6594,3,0.099761018,0.684766372,-2.304977773,-0.378677561,0.085560705,0.910339795,-2.458529151,-0.093937348,-1.926300211,-2.364591803,-116.8649,48.5885
8729,12.3,1093.733829,5.9,17.14,3173.3,101440000,22.3658,3,0.126406668,2.090959279,-2.068251046,0.737622946,0.093329741,1.799651207,-2.371616455,0.587592872,-2.805873991,-2.959209327,-95.8907,48.4902
8730,21.7,1085.174857,4.8,14.93,1480.1,71610000,22.3658,3,0.117555003,1.338565861,-2.140848943,0.291598788,0.092207963,1.361527541,-2.383708782,0.308607261,-2.432447731,-2.692316043,-101.5759,48.5309
8731,7.5,1238.929372,4.9,60.38,143.8,294800000,20.3716,3,0.010242184,0.170413238,-4.581240421,-1.769528977,0.010048944,0.295987634,-4.600287702,-1.217437601,-2.811711444,-3.382850101,-114.3815,48.451
8736,2.6,1222.192686,11,15.24,1113.8,167730000,19.745,2,0.034151949,0.773486283,-3.376935635,-0.256847343,0.034101429,0.887811783,-3.378416003,-0.118995515,-3.120088292,-3.259420489,-114.3815,48.451
8738,5.9,1104.978743,15.4,22.39,7606.8,345700000,21.9383,2,0.04124562,2.345716625,-3.188210355,0.852590952,0.038660737,1.768520305,-3.252930742,0.570143211,-4.040801307,-3.823073953,-107.6852,48.4026
8740,3.5,1211.470285,9.8,13.97,1392.7,137530000,19.4328,2,0.045933198,0.92562932,-3.080567154,-0.077281427,0.04330988,1.009962993,-3.139374496,0.00991369,-3.003285727,-3.149288186,-111.2614,48.3477
8743,3.55,959.4652572,1.2,34.73,65.9,42900000,21.8129,2,0.019211752,0.088701118,-3.952233118,-2.422482782,0.023564713,0.192544738,-3.748004907,-1.647426745,-1.529750336,-2.100578162,-92.4767,48.289
8744,5.3,1094.413486,3.9,10.83,18.7,42200000,20.9756,2,0.014074222,0.060827601,-4.263410417,-2.799711626,0.020973116,0.17180916,-3.864513833,-1.761370955,-1.46369879,-2.103142879,-99.1728,48.3083
8747,3,905.0630857,3.5,17.03,336.3,59300000,21.306,2,0.038529593,0.338613083,-3.256328672,-1.082897171,0.042060728,0.507450238,-3.168640799,-0.678356627,-2.173431501,-2.490284172,-98.9689,48.2673
8748,4.5,1093.901943,0.9,25.1,125.5,23000000,22.4648,2,0.043436399,0.153122114,-3.136457512,-1.876519544,0.049341884,0.286940495,-3.008981981,-1.248480418,-1.259937968,-1.760501563,-114.6099,48.2037
8753,2.4,1251.333943,6.2,10.37,534.4,64590000,20.806,2,0.051946533,0.554510407,-2.95754031,-0.589669704,0.055102167,0.745008421,-2.898566238,-0.294359758,-2.367870605,-2.60420648,-124.6374,48.0947
8754,3.8,564.9808,66.4,14.24,116.6,944600000,21.1607,2,0.003133801,0.181357377,-5.765508512,-1.707285738,0.004928848,0.342811373,-5.312649912,-1.070574915,-4.058222773,-4.242074997,-90.9276,48.1322
8755,6.7,1099.464114,5.3,16.68,1141,87640000,22.4648,2,0.049090403,0.759052134,-3.014091725,-0.275684817,0.051468261,0.867653627,-2.96678995,-0.141962691,-2.738406909,-2.824827259,-90.5379,48.12
8757,1.2,1221.520457,7,13.97,81.4,97730000,20.3376,1,0.006695501,0.144415653,-5.0063195,-1.935059656,0.004752365,0.295519129,-5.349112861,-1.21902171,-3.071259845,-4.130091151,-123.8188,48.0679
8760,5,1298.719657,10.3,12.32,2815.8,127480000,22.5121,2,0.061798315,1.53956279,-2.783879188,0.431498474,0.062085433,1.434908619,-2.779243886,0.361101167,-3.215377662,-3.140345053,-91.4547,48.0234
8761,7.2,1238.578171,7.1,13.75,441.6,97040000,20.806,3,0.056708264,0.626191897,-2.869835327,-0.468098409,0.049259004,0.83163801,-3.010663113,-0.184358017,-2.401736917,-2.826305097,-88.7971,48.0011
8766,34.7,1090.967657,4.8,23.45,886.6,113440000,22.4648,4,0.104280532,0.933047132,-2.260670591,-0.069299563,0.069813017,1.020148616,-2.661934803,0.019948318,-2.191371028,-2.681883122,-115.676,47.8935
8768,7.3,1288.8304,5.1,55.89,127.4,283700000,22.5121,3,0.009298878,0.162168488,-4.677861498,-1.819119434,0.010181533,0.289022584,-4.587179701,-1.241250449,-2.858742064,-3.345929252,-91.7588,47.8871
8772,3.5,1189.968686,8.4,21.87,604.2,182960000,20.6384,2,0.020999795,0.451354616,-3.863242606,-0.795501959,0.023087935,0.596098544,-3.768445108,-0.517349283,-3.067740647,-3.251095825,-98.4011,47.8969
8774,2.3,1297.457028,13.6,12.74,619.5,172880000,19.99,2,0.025691579,0.564437991,-3.661592018,-0.57192475,0.028505368,0.735965345,-3.557662863,-0.306572247,-3.089667268,-3.251090616,-117.7055,47.8378
8775,2,1217.619428,9.2,15.43,1718.7,142550000,20.806,1,0.020854103,1.022450165,-3.870204575,0.022201869,0.011067811,1.066258784,-4.503714285,0.064156058,-3.892406444,-4.567870343,-91.8445,47.7513
8783,112.05,940.8509714,6.1,42.55,308.6,257800000,23.5978,4,0.027747539,0.372238629,-3.584608112,-0.988220155,0.023017506,0.51827194,-3.771500203,-0.657255194,-2.596387958,-3.11424501,-94.2403,47.8174
8784,17.6,1013.579657,4.3,14.59,3574.8,63010000,22.4648,3,0.199479736,2.404484757,-1.61204262,0.877335642,0.139902255,2.011252203,-1.966811281,0.698757515,-2.489378262,-2.665568796,-94.6171,47.7324
8787,3.4,1279.9968,4.9,10.39,966.5,50860000,23.5487,2,0.074139339,0.816481483,-2.601808996,-0.202751046,0.080615239,0.962102653,-2.518067572,-0.038634126,-2.39905795,-2.479433446,-122.0888,47.6023
8789,1.8,1211.6632,3.1,34.42,199.9,108100000,20.211,1,0.007728095,0.183956648,-4.862892847,-1.693055155,0.004738323,0.312278106,-5.352072021,-1.163861122,-3.169837692,-4.188210899,-122.2458,47.6201
8794,26.7,1230.5328,4.3,19.12,71.7,82800000,20.806,3,0.024966135,0.167987066,-3.690234971,-1.78386829,0.025603974,0.335170855,-3.665007695,-1.093114861,-1.906366681,-2.571892833,-94.1657,47.6185
8796,184.773,888.2203428,1.2,15.31,7.1,18140000,22.7192,4,0.044406073,0.04670131,-3.114379033,-3.063983056,0.044423755,0.147866388,-3.11398092,-1.911446194,-0.050395977,-1.202534726,-101.1811,47.6066
8797,2.75,1097.6456,19.2,59.44,3460.1,1142600000,19.4344,2,0.010088383,0.963500148,-4.596370744,-0.037182637,0.009717551,0.876288015,-4.633821648,-0.132060458,-4.559188107,-4.50176119,-92.6499,47.5959
8799,49.1,1252.880686,3.5,11.62,372,41040000,23.6794,4,0.168010933,0.691944504,-1.783726224,-0.368249523,0.123022138,0.908367557,-2.095390954,-0.096106184,-1.415476701,-1.999284771,-94.8511,47.5058
8801,7.6,1291.590857,3.3,13.16,253.2,43200000,23.5487,3,0.072959177,0.442558958,-2.61785522,-0.815181585,0.069936297,0.664411864,-2.660170492,-0.408853045,-1.802673635,-2.251317447,-94.6207,47.5065
8802,2.8,1300.523886,1.4,12.32,44.2,17200000,19.1042,2,0.043720437,0.101634735,-3.129939618,-2.286369924,0.049186908,0.237689312,-3.012127796,-1.43679087,-0.843569694,-1.575336926,-123.8693,47.4752
8810,2.7,1270.357142,10.5,11.3,52.6,118980000,19.5433,2,0.011042667,0.1177256,-4.50598871,-2.139398783,0.015307911,0.264606346,-4.179385503,-1.329512045,-2.366589928,-2.849873458,-94.5442,47.4348
8811,4.4,925.5202285,7.9,31.45,2397.2,247300000,22.9515,2,0.027072149,0.967366672,-3.609249777,-0.03317767,0.02838701,0.946165073,-3.561823622,-0.055338229,-3.576072107,-3.506485392,-123.2507,47.4682
8825,3.2,1118.6848,4.4,27.7,193.8,122070000,20.7448,2,0.015476336,0.195922126,-4.168443124,-1.630038015,0.018545437,0.33390454,-3.987531502,-1.096900136,-2.538405109,-2.890631366,-93.662,47.3782
8830,33.1,1536.539543,16.4,11.72,620.3,191700000,22.2855,4,0.06953745,0.963657222,-2.66588982,-0.037019626,0.053353184,1.129763104,-2.930821616,0.122007968,-2.628870194,-3.052829584,-94.5707,47.3543
8833,2.2,1220.818628,9.2,19.8,573.6,181790000,21.3521,2,0.02040387,0.453221498,-3.892030689,-0.791374315,0.023570386,0.604684526,-3.747764173,-0.503048402,-3.100656374,-3.244715772,-93.9432,47.3574
8834,58.9,1179.9992,4.7,11.32,43.9,52690000,23.1916,4,0.05033126,0.172682018,-2.989128933,-1.756303425,0.047487225,0.363756185,-3.047294544,-1.011271457,-1.232825509,-2.036023087,-93.6531,47.3187
8838,1.567,885.8477714,16.1,69.09,902.6,1115160000,21.494,1,0.002210969,0.377564038,-6.114324211,-0.974015088,0.001443746,0.463342541,-6.540514204,-0.769288669,-5.140309123,-5.771225535,-121.2283,47.316
8845,14.3,1214.932,5.9,12.15,341.5,71900000,23.1916,3,0.059452584,0.554973747,-2.822576184,-0.588834469,0.057561037,0.77893265,-2.854909379,-0.249830694,-2.233741715,-2.605078685,-121.2283,47.316
8846,2.897,1004.126171,19.3,15.82,321.2,304730000,20.7725,2,0.011324031,0.338006567,-4.480828148,-1.084689953,0.014525539,0.511214277,-4.231846844,-0.670966447,-3.396138194,-3.560880397,-121.1023,47.2875
8847,12.8,1202.898629,1,27.46,142.1,27100000,21.3521,3,0.071138373,0.228741856,-2.643128381,-1.475161177,0.060437732,0.394149334,-2.806141673,-0.931025422,-1.167967203,-1.875116252,-68.2416,47.2066
8848,1.7,913.4244571,18.5,68.39,2009,1267980000,22.3191,1,0.002860737,0.639768333,-5.85667591,-0.446649148,0.001790882,0.657541864,-6.325047052,-0.419246845,-5.410026762,-5.905800207,-119.341,47.1349
8849,15.2,1204.404114,7.8,11.77,204,92230000,22.5292,3,0.039776875,0.401026039,-3.224469572,-0.913728918,0.040833919,0.630618904,-3.198242195,-0.461053555,-2.310740654,-2.73718864,-68.3599,47.0574
8850,75.2,1311.216114,3.6,11.63,96.4,42100000,23.7845,4,0.085661022,0.28591845,-2.45735738,-1.252048647,0.073629055,0.506188279,-2.608715565,-0.680846586,-1.205308733,-1.927868979,-99.7881,47.0463
8851,5.58,446.5713143,158.9,11.08,178.9,1760600000,24.2484,2,0.002157033,0.2642117,-6.139021537,-1.331004604,0.004225929,0.452727486,-5.466516195,-0.79246491,-4.808016933,-4.674051285,-88.4705,47.094
8855,5,1568.619085,6.3,14.68,232.8,91760000,22.2034,2,0.023055924,0.281788623,-3.769832555,-1.266598052,0.02900086,0.457216856,-3.540429808,-0.782597479,-2.503234504,-2.757832329,-92.1818,47.0167
8862,1.45,931.0902857,16,17.78,3515.9,284640000,21.494,1,0.016442311,1.546653673,-4.107897307,0.436093677,0.008767671,1.379130448,-4.736684038,0.321453191,-4.543990983,-5.058137229,-111.9578,46.9185
