"","ID","Chla","Depth","Area","WRT","Vol","T","TI","TrophicIndex"
"292","NLA12_MT-144",5,3.80412371134021,0.97,2373.6,3690000,18.175,"1","2"
"293","NLA12_MT-154",35.77142857,3.01666666666667,0.6,49.4,1810000,16.07,"3","4"
"294","NLA12_MT-156",1.346666667,23.972602739726,0.73,185.5,17500000,20.0666666666667,"1","1"
"295","NLA12_MT-160",30.312,2.72058823529412,0.68,19.5,1850000,21.1666666666667,"3","4"
"296","NLA12_MT-161",5.32,2.75,2.04,773.4,5610000,19.3,"1","2"
"297","NLA12_MT-162",1.624,8.19999999999996,0.25,112.6,2050000,12.0433333333333,"1","1"
"298","NLA12_MT-164",1.782,6.46341463414634,0.82,168.4,5300000,19.2142857142857,"1","1"
"299","NLA12_MT-177",2.197333333,2.66666666666667,0.15,110.8,4e+05,16.1,"1","2"
"300","NLA12_NC-103",3.12,3.75438596491228,0.57,75.1,2140000,25.7,"1","2"
"301","NLA12_NC-105",0.864,31.4574898785425,4.94,269.5,155400000,23.5333333333333,"1","1"
"302","NLA12_NC-108",2.034285714,6.81481481481481,0.54,28.7,3680000,20.8,"1","2"
"303","NLA12_NC-109",2.05,5.48387096774194,0.31,265.5,1700000,23.6333333333333,"1","2"
"304","NLA12_NC-114",56.26666667,3.66666666666667,0.12,18.4,440000,25.6,"3","4"
"305","NLA12_NC-127",7.725714286,3.45,0.2,165.5,690000,29.95,"2","3"
"306","NLA12_NC-134",25.44,6.03687150837989,8.95,103.8,54030000,27.9,"2","3"
"307","NLA12_ND-101",13.44,3.02459016393443,2.44,1524.5,7380000,21.3,"2","3"
"308","NLA12_ND-102",59.2,1.50955414012739,1.57,856.3,2370000,22.2125,"3","4"
"309","NLA12_ND-103",19.15,1.88627450980392,2.55,844.2,4810000,23.6666666666667,"2","3"
"310","NLA12_ND-104",41.4,3.30769230769231,0.39,248.5,1290000,18,"3","4"
"311","NLA12_ND-106",13.2,2.084,5,97.2,10420000,24,"2","3"
"312","NLA12_ND-107",19.48,2.2,0.2,459.1,440000,23.95,"2","3"
"313","NLA12_ND-110",6.8,2.43181818181818,0.44,103.6,1070000,16.675,"1","2"
"314","NLA12_ND-112",3.28,2.58129418162045,18.39,1394.6,47470000,14.3766666666667,"1","2"
"315","NLA12_ND-114",17.28,3.20149253731343,5.36,837.8,17160000,26.5,"2","3"
"316","NLA12_ND-118",1.76,2.96078431372549,0.51,5841,1510000,19.05,"1","1"
"317","NLA12_ND-119",11.64,2.6865671641791,0.67,5222.8,1800000,21.375,"2","3"
"318","NLA12_ND-131",2.917333333,50.9510086455331,10.41,537.8,530400000,22.9433333333333,"1","2"
"319","NLA12_ND-134",24.4,2.24064171122995,1.87,24249.2,4190000,25.075,"2","3"
"320","NLA12_ND-139",2.732,2.38888888888889,0.18,822.2,430000,15.5,"1","2"
"321","NLA12_ND-149",164,3.18181818181818,0.33,6092.8,1050000,25.3666666666667,"3","4"
"322","NLA12_ND-151",48.96,1.31944444444444,1.44,184.7,1900000,18.3625,"3","4"
"323","NLA12_ND-155",0.708,4.69047619047619,0.84,845.3,3940000,17.2,"1","1"
"324","NLA12_ND-156",78.56,2.0381679389313,1.31,30870.2,2670000,20.46,"3","4"
"325","NLA12_ND-160",7.24,3.68181818181818,0.44,1705.3,1620000,24.7,"2","3"
"326","NLA12_ND-162",21.6,2.38461538461538,0.39,514.4,930000,17.01,"2","3"
"327","NLA12_ND-164",39.4893617,3.27586206896552,0.58,21947.3,1900000,25.2666666666667,"3","4"
"328","NLA12_ND-167",42.576,2.95652173913044,0.69,79.1,2040000,21.7,"3","4"
"329","NLA12_ND-172",82.24,3.76623376623377,1.54,5598,5800000,24.2925,"3","4"
"330","NLA12_ND-173",3.004,1.95512820512821,1.56,3924.6,3050000,19.2475,"1","2"
"331","NLA12_ND-178",2.868,3.64516129032258,0.31,6521,1130000,18.1833333333333,"1","2"
"332","NLA12_ND-186",8.16,3.02352941176471,0.85,354,2570000,18.9,"2","3"
"333","NLA12_ND-187",7.04,3.21052631578947,0.76,210.7,2440000,20.125,"2","3"
"334","NLA12_ND-194",460.8,4.7188995215311,16.72,1117.7,78900000,24.9,"3","4"
"335","NLA12_ND-196",17.17333333,2.94857142857143,1.75,474.3,5160000,24.3,"2","3"
"336","NLA12_ND-199",6.24,2.38888888888889,0.18,2489.4,430000,20.72,"1","2"
"337","NLA12_NE-102",182.6666667,1.68181818181818,0.22,866.2,370000,19.15,"3","4"
"338","NLA12_NE-103",32.26666667,40.6451612903226,4.96,3426.3,201600000,26.725,"3","4"
"339","NLA12_NE-104",157.86,3.2,0.3,2.2,960000,26.775,"3","4"
"340","NLA12_NE-105",48.467,3.24324324324324,0.37,3463.1,1200000,20,"3","4"
"341","NLA12_NE-106",98.66666667,3.07142857142857,0.28,90.6,860000,29.6,"3","4"
"342","NLA12_NE-107",28,2.02459016393443,1.22,1788.6,2470000,24.15,"2","3"
"343","NLA12_NE-108",269.3333333,5.54545454545455,1.98,5527.8,10980000,18.65,"3","4"
"344","NLA12_NE-109",12.01333333,3.94736842105263,6.08,4273.5,2.4e+07,26.1,"2","3"
"345","NLA12_NE-110",257.6,2.28571428571429,0.14,35.4,320000,28.025,"3","4"
"346","NLA12_NE-111",7.428571429,3.15909090909091,0.88,8037.8,2780000,23,"2","3"
"347","NLA12_NE-114",5.82,13.3528037383178,8.56,4323.3,114300000,27,"1","2"
"348","NLA12_NE-121",218.6666667,2.69178743961353,10.35,3192.3,27860000,22.375,"3","4"
"349","NLA12_NE-125",212,1.76190476190476,0.21,1080.4,370000,20.3,"3","4"
"350","NLA12_NE-127",19.73333333,3.26436781609195,0.87,32868.4,2840000,21.5,"2","3"
"351","NLA12_NE-154",114.9333333,3.82051282051282,0.39,138.9,1490000,22.5,"3","4"
"352","NLA12_NE-156",424,3.02380952380952,0.42,2451.8,1270000,22.5,"3","4"
"353","NLA12_NE-157",15.76,1.75,0.28,196,490000,24.2,"2","3"
"354","NLA12_NE-158",5.48,2.47058823529412,0.17,26.7,420000,23.95,"1","2"
"355","NLA12_NE-170",248.76,2.76666666666667,0.6,88.1,1660000,24.9,"3","4"
"356","NLA12_NH-102",5.408,4.38461538461538,0.13,86,570000,23.0925,"1","2"
"357","NLA12_NH-103",1.74,2.43467933491686,16.84,19.6,4.1e+07,21.9,"1","1"
"358","NLA12_NH-104",3.948,7.39256198347107,2.42,136.4,17890000,20.45,"1","2"
"359","NLA12_NH-105",3.8,4.31666666666667,0.6,135.1,2590000,23.3,"1","2"
"360","NLA12_NH-108",3.368,4.84375,0.32,24,1550000,21.3,"1","2"
"361","NLA12_NH-109",0.6112,13.6340057636888,3.47,1849.8,47310000,25.4,"1","1"
"362","NLA12_NH-111",3.48,4.56666666666667,0.3,2,1370000,27.7,"1","2"
"363","NLA12_NH-115",1.984,2.46153846153846,0.13,204.5,320000,26.95,"1","1"
"364","NLA12_NJ-101",19.08571429,3.8,0.25,40.8,950000,24.5142857142857,"2","3"
"365","NLA12_NJ-102",27.9,5.7,0.8,467.4,4560000,28.275,"2","3"
"366","NLA12_NJ-104",21.64,2.57142857142857,0.21,6,540000,26.8333333333333,"2","3"
"367","NLA12_NJ-131",2.901333333,1.8,0.1,40.2,180000,26.85,"1","2"
"368","NLA12_NM-104",4.52,7.19230769230769,0.26,1029,1870000,20.3,"1","2"
"369","NLA12_NM-105",8.586666667,3.63311688311688,3.08,21592.9,11190000,15.125,"2","3"
"370","NLA12_NM-132",23.521,4.62162162162162,0.37,3306.5,1710000,15.4,"2","3"
"371","NLA12_NM-134",1.83,4.03225806451613,0.62,9629.8,2500000,20.9333333333333,"1","1"
"372","NLA12_NM-138",1.915,4.15384615384615,0.13,331.6,540000,16.7,"1","1"
"373","NLA12_NM-152",12.88,2.86666666666667,0.3,9902.2,860000,17.2666666666667,"2","3"
"374","NLA12_NM-160",3.28,7.53246753246753,3.85,83912,2.9e+07,19.5033333333333,"1","2"
"375","NLA12_NM-162",1.93,4.28571428571429,0.14,95.7,6e+05,20.8666666666667,"1","1"
"376","NLA12_NV-101",6.528,3.06603773584906,2.12,280.6,6500000,12.3666666666667,"1","2"
"377","NLA12_NV-103",0.334,2.5,0.5,5.9,1250000,21.775,"1","1"
"378","NLA12_NV-105",4.305882353,6.42929292929293,1.98,244.4,12730000,22.9,"1","2"
"379","NLA12_NV-106",3.84,1.05405405405405,0.37,759.3,390000,18.05,"1","2"
"380","NLA12_NV-127",1.815,4.40909090909091,0.22,3759.4,970000,13.9,"1","1"
"381","NLA12_NV-137",4.288,6.92307692307692,0.65,108.7,4500000,21,"1","2"
"382","NLA12_NV-193",2.064,6.54166666666667,0.48,1254.3,3140000,16.7,"1","2"
"383","NLA12_NY-0101",0.912727273,4.3933506044905,46.32,401.3,203500000,21.0216666666667,"1","1"
"384","NLA12_NY-0102",1.171428571,22.1267605633803,15.62,184.4,345620000,18.6,"1","1"
"385","NLA12_NY-0103",1.28,5.32758620689655,0.58,264.7,3090000,18.75,"1","1"
"386","NLA12_NY-0106",1.844,5.16666666666667,0.12,2388.8,620000,24.5333333333333,"1","1"
"387","NLA12_OH-101",74.56,45.7303370786517,3.56,175.9,162800000,25.22,"3","4"
"388","NLA12_OH-102",81.6,1.6869918699187,2.46,16.3,4150000,26.9,"3","4"
"389","NLA12_OH-103",3.76,5.37931034482759,0.29,122.7,1560000,27.6333333333333,"1","2"
"390","NLA12_OH-104",53.92,3.19047619047617,0.63,54.5,2010000,24.21,"3","4"
"391","NLA12_OH-105",111.2,4.91168091168091,17.55,276.1,86200000,20.125,"3","4"
"392","NLA12_OH-107",105.984,6.77551020408163,3.92,436.7,26560000,23.715,"3","4"
"393","NLA12_OH-112",8.587,2.2,0.4,1020.7,880000,25.6966666666667,"2","3"
"394","NLA12_OH-115",3.188,6.27027027027027,0.37,478.8,2320000,25,"1","2"
"395","NLA12_OH-118",1.22,0.871287128712871,1.01,141.2,880000,25.5714285714286,"1","1"
"396","NLA12_OH-127",1.712,5.14545454545454,0.55,780.8,2830000,28.9666666666667,"1","1"
"397","NLA12_OH-134",77.44,2.25,0.12,12.2,270000,27.425,"3","4"
"398","NLA12_OH-136",204.48,3.6875,0.32,6,1180000,27.77,"3","4"
"399","NLA12_OH-137",36.25714286,3.72727272727273,0.33,6.9,1230000,27.1733333333333,"3","4"
"400","NLA12_OK-101",15.5,11.3707865168539,4.45,2899.2,50600000,30.232,"2","3"
"401","NLA12_OK-102",40.5,6.21096460791117,14.41,833.4,89500000,26.1666666666667,"3","4"
"402","NLA12_OK-104",4.28,11.4351057747284,34.98,711.8,4e+08,27.2666666666667,"1","2"
"403","NLA12_OK-106",26.8,17.3470135580799,27.29,565,473400000,27.7333333333333,"2","3"
"404","NLA12_OK-107",10.3,31.1297929054747,48.77,479.3,1518200000,28.8333333333333,"2","3"
"405","NLA12_OK-108",4.56,12.8685258964143,2.51,925.4,32300000,26.7666666666667,"1","2"
"406","NLA12_OK-109",6.77,15.2413793103448,2.9,535.1,44200000,26.6,"1","2"
"407","NLA12_OK-117",109,1.77777777777778,0.18,89.3,320000,28.4,"3","4"
"408","NLA12_OK-118",0.65,1.10434782608696,1.15,56.5,1270000,22.525,"1","1"
"409","NLA12_OK-119",38.8,1.96503496503497,1.43,171.2,2810000,29.9,"3","4"
"410","NLA12_OK-120",11.4,5.73626373626374,0.91,208.4,5220000,27.5,"2","3"
"411","NLA12_OK-121",8.68,3.39189189189189,1.48,132,5020000,26.6433333333333,"2","3"
"412","NLA12_OK-122",15.6,2.15789473684211,0.19,170.5,410000,22.2666666666667,"2","3"
"413","NLA12_OK-134",13.4,6.24284395198523,10.83,52.1,67610000,27.5,"2","3"
"414","NLA12_OK-135",6.41,4.04371584699454,1.83,187.1,7400000,27.4666666666667,"1","2"
"415","NLA12_OK-291",50.3,2.18354430379747,1.58,298.2,3450000,30.5933333333333,"3","4"
"416","NLA12_OK-292",91.1,3,0.23,82.9,690000,29.5375,"3","4"
"417","NLA12_OK-302",4.42,3.21428571428571,0.14,326,450000,29.8,"1","2"
"418","NLA12_OR-101",6.492957746,3.92452830188679,1.59,384.3,6240000,17.275,"1","2"
"419","NLA12_OR-102",11.28,4.96296296296296,1.08,15.6,5360000,21.2666666666667,"2","3"
"420","NLA12_OR-103",0.701333333,11.4930875576037,2.17,142,24940000,15.55,"1","1"
"421","NLA12_OR-104",2.821333333,5.59385537654552,26.69,74.4,149300000,25.4325,"1","2"
"422","NLA12_OR-105",3.744,17.0168855534709,5.33,255.8,90700000,23.7333333333333,"1","2"
"423","NLA12_OR-106",0.997894737,36.6101694915254,0.59,106.4,21600000,12.5333333333333,"1","1"
"424","NLA12_OR-110",3.71967655,8.18181818181818,0.55,169.3,4500000,20.6,"1","2"
"425","NLA12_OR-112",8.114285714,12.6758147512864,5.83,234.7,73900000,24.2,"2","3"
"426","NLA12_OR-113",1.624,21.7647058823529,2.21,302.7,48100000,23.08,"1","1"
"427","NLA12_OR-128",5.323076923,36.3950617283951,13.77,2232.7,501160000,20.3,"1","2"
"428","NLA12_OR-133",1.424,1.71428571428571,0.14,2,240000,17.4,"1","1"
"429","NLA12_OR-145",2.711111111,2.58333333333333,0.36,109.5,930000,20.1866666666667,"1","2"
"430","NLA12_OR-154",2.392,22.6217228464419,2.67,199.2,60400000,22.4,"1","2"
"431","NLA12_OR-155",15.776,4.765625,0.64,84.6,3050000,23.7,"2","3"
"432","NLA12_OR-169",0.428,46.8693009118541,3.29,101.7,154200000,23.2,"1","1"
"433","NLA12_PA-101",3.47,34.9057829759584,30.78,363.4,1074400000,23.74,"1","2"
"434","NLA12_PA-102",42.29,4.08474576271186,0.59,125.4,2410000,21.5,"3","4"
"435","NLA12_PA-103",28.93,4.76470588235294,0.17,493.5,810000,24.9,"2","3"
"436","NLA12_PA-106",4,37.2594752186589,3.43,289.7,127800000,26.35,"1","2"
"437","NLA12_PA-107",5.79,3.84615384615385,0.13,12.4,5e+05,18.35,"1","2"
"438","NLA12_PA-108",5.2,2.63478260869565,3.45,104.8,9090000,26.54,"1","2"
"439","NLA12_PA-110",24.92,5.23076923076923,0.13,977.6,680000,26.1333333333333,"2","3"
"440","NLA12_PA-111",19.22,6.01075268817204,0.93,300.8,5590000,23.8333333333333,"2","3"
"441","NLA12_PA-113",5.65,5.84840425531915,3.76,206.2,21990000,21.95,"1","2"
"442","NLA12_PA-114",2.35,5.05660377358491,0.53,757.6,2680000,27.15,"1","2"
"443","NLA12_PA-118",5.19,3.625,0.24,841.7,870000,21,"1","2"
"444","NLA12_RI-104",6.528,4.61386138613861,1.01,83.8,4660000,23.325,"1","2"
"445","NLA12_RI-112",9.5,4.02352941176471,0.85,26.4,3420000,27.8,"2","3"
"446","NLA12_SC-103",1.348,21.0227272727273,1.76,396.5,3.7e+07,24.7166666666667,"1","1"
"447","NLA12_SC-106",4.697142857,4.70588235294118,0.34,3.8,1600000,28.2333333333333,"1","2"
"448","NLA12_SD-102",10.8,9.95918367346939,2.45,960.6,24400000,23.55,"2","3"
"449","NLA12_SD-103",13.7,2.02582159624413,4.26,718.4,8630000,22.4,"2","3"
"450","NLA12_SD-104",3.112,3.43435754189944,7.16,7298.7,24590000,19.4,"1","2"
"451","NLA12_SD-105",42.84,2.27272727272727,1.43,1017.4,3250000,25.1,"3","4"
"452","NLA12_SD-106",5.904,4.02392947103275,7.94,5437.5,31950000,21.6333333333333,"1","2"
"453","NLA12_SD-107",11.04,6,0.42,124,2520000,24.1333333333333,"2","3"
"454","NLA12_SD-108",9.955555556,2.02325581395349,0.43,839.3,870000,25.4,"2","3"
"455","NLA12_SD-109",43.1,3.34782608695652,0.23,216.9,770000,20.55,"3","4"
"456","NLA12_SD-110",16.52,1.81168831168831,1.54,621.1,2790000,22.6666666666667,"2","3"
"457","NLA12_SD-111",90.72,2.75,0.56,1620.9,1540000,24.3,"3","4"
"458","NLA12_SD-119",59.73333333,1.94736842105263,0.19,106.1,370000,23.4,"3","4"
"459","NLA12_SD-131",148.32,2.38095238095238,0.21,964.3,5e+05,20.95,"3","4"
"460","NLA12_SD-132",33.6,2.15,0.2,176.6,430000,24.2766666666667,"3","4"
"461","NLA12_SD-140",8.112,3.21739130434783,0.69,225.4,2220000,20.3,"2","3"
"462","NLA12_SD-141",6.2,3.01388888888889,0.72,2508,2170000,21.69,"1","2"
"463","NLA12_SD-147",57,2.56,0.25,37.9,640000,23.4666666666667,"3","4"
"464","NLA12_SD-154",35.56923077,1.66666666666667,1.02,240.5,1700000,21.7666666666667,"3","4"
"465","NLA12_SD-157",32.508,2.33333333333333,0.45,937.1,1050000,21.67,"3","4"
"466","NLA12_SD-158",17.28,3.78409090909091,0.88,2410.4,3330000,28.6,"2","3"
"467","NLA12_SD-162",85.44,3.50980392156863,3.06,77.8,10740000,24.6,"3","4"
"468","NLA12_SD-168",16.88,2.64705882352941,0.34,15.5,9e+05,20.8,"2","3"
"469","NLA12_SD-189",38.736,1.72680412371134,3.88,230.9,6700000,26.2,"3","4"
"470","NLA12_SD-198",1.914,2.0863309352518,2.78,127.6,5800000,24.6,"1","1"
"471","NLA12_TN-104",5.112,42.1278497988377,22.37,311.8,942400000,24.0666666666667,"1","2"
"472","NLA12_TN-108",69.6,3.59375,0.32,147.6,1150000,27.4583333333333,"3","4"
"473","NLA12_TN-122",19.04,4.05,0.2,96.8,810000,26.12,"2","3"
"474","NLA12_TX-101",48.4,2.4,0.1,29.4,240000,27.95,"3","4"
"475","NLA12_TX-105",37.28,6.89445742195795,47.09,192.1,324660000,31.2,"3","4"
"476","NLA12_TX-111",12.704,4.0625,0.48,595,1950000,28.6,"2","3"
"477","NLA12_TX-114",57,12.4615384615385,3.9,349.2,48600000,29.9666666666667,"3","4"
"478","NLA12_TX-118",25.4,1.49295774647887,0.71,7.2,1060000,30.45,"2","3"
"479","NLA12_TX-121",40.8,11.007556675063,7.94,1445.1,87400000,32.2,"3","4"
"480","NLA12_TX-124",12.08,20.5816917728853,43.15,2706.4,888100000,29.3,"2","3"
"481","NLA12_TX-128",5.52,3.14285714285714,0.21,123.7,660000,28.8,"1","2"
"482","NLA12_TX-137",2.436,16.7961165048544,4.12,832.6,69200000,29.8333333333333,"1","2"
"483","NLA12_TX-141",7.064,6.28021978021978,1.82,348.1,11430000,30.2,"2","3"
"484","NLA12_TX-144",6.848,3.8,0.15,262.8,570000,27.4333333333333,"1","2"
"485","NLA12_TX-148",5.64,2.30769230769231,0.13,379.9,3e+05,31.125,"1","2"
"486","NLA12_TX-152",373.3333333,11.323304436512,39.22,131796.1,444100000,29.125,"3","4"
"487","NLA12_TX-160",60.48,1.95652173913043,0.23,0.1,450000,29.3666666666667,"3","4"
"488","NLA12_TX-165",7.9,26.437265917603,21.36,1433.6,564700000,28.3333333333333,"2","3"
"489","NLA12_TX-169",1.245333333,3.04166666666667,0.24,32,730000,30.1666666666667,"1","1"
"490","NLA12_TX-170",51.2,2.05263157894737,0.19,178.9,390000,29.2,"3","4"
"491","NLA12_TX-205",7.466666667,2.33783783783784,0.74,180.6,1730000,24.825,"2","3"
"492","NLA12_TX-218",98,2.82485875706215,1.77,219.4,5e+06,27.3666666666667,"3","4"
"493","NLA12_UT-101",3.586666667,11.7181818181818,1.1,9321.4,12890000,15.07375,"1","2"
"494","NLA12_UT-103",6.353333333,35.0980392156863,0.51,202.1,17900000,12.4666666666667,"1","2"
"495","NLA12_UT-104",2,6.20969789286621,39.39,2983.2,244600000,18.505,"1","1"
"496","NLA12_UT-108",6,3.8,1.6,577,6080000,14.4566666666667,"1","2"
"497","NLA12_UT-109",33.6,5.09375,0.32,53.8,1630000,15.7,"3","4"
"498","NLA12_UT-160",0.704,4.42857142857143,0.21,63.2,930000,17.9,"1","1"
"499","NLA12_UT-173",2.392,26.8115942028986,0.69,109.5,18500000,21.685,"1","2"
"500","NLA12_UT-196",1.34,3.71428571428571,0.28,100.6,1040000,18.95,"1","1"
"501","NLA12_UT-210",2.72,3.3,0.1,73.7,330000,20.9066666666667,"1","2"
"502","NLA12_UT-324",1.850666667,5.40540540540541,0.37,2099.2,2e+06,13.07,"1","1"
"503","NLA12_UT-325",4.48,27.8403755868545,2.13,272.3,59300000,17.6433333333333,"1","2"
"504","NLA12_UT-343",0.3148,6.07042253521127,0.71,49836.3,4310000,12.2066666666667,"1","1"
"505","NLA12_UT-359",173.2,3.72222222222222,0.36,406.8,1340000,15.5775,"3","4"
"506","NLA12_UT-400",10.24,8.4,0.1,92,840000,15.0333333333333,"2","3"
"507","NLA12_VA-102",64,3.04347826086956,0.23,51,7e+05,30.8333333333333,"3","4"
"508","NLA12_VA-104",7.376,7.31034482758621,0.29,63.1,2120000,26.7,"2","3"
"509","NLA12_VA-108",11.456,4.72,0.25,26.5,1180000,25.5,"2","3"
"510","NLA12_VA-110",6.848,3.48,0.25,27.2,870000,32.15,"1","2"
"511","NLA12_VA-125",5.808,7,0.16,20.1,1120000,22,"1","2"
"512","NLA12_VA-127",35.4,3.15384615384615,0.26,9.2,820000,28.475,"3","4"
"513","NLA12_VT-101",0.952,5.70238095238095,0.84,135.9,4790000,24.5366666666667,"1","1"
"514","NLA12_VT-102",3.76,5.9247311827957,0.93,127.9,5510000,22.22,"1","2"
"515","NLA12_VT-104",3.168,6.93548387096774,0.31,1185.4,2150000,26.11,"1","2"
"516","NLA12_VT-114",1.851428571,9.65909090909091,1.76,830.3,1.7e+07,21.6333333333333,"1","1"
"517","NLA12_WA-103",1.770666667,7.27073170731707,4.1,167.2,29810000,21.6,"1","1"
"518","NLA12_WA-106",36.64,6.2125,0.8,83.1,4970000,20.1,"3","4"
"519","NLA12_WA-107",42.88,9.29126213592233,1.03,15.9,9570000,21.85,"3","4"
"520","NLA12_WA-108",3.701333333,7.31034482758621,1.16,184.1,8480000,24.645,"1","2"
"521","NLA12_WA-111",1.568,7,0.73,175.1,5110000,21.95,"1","1"
"522","NLA12_WA-112",45.33333333,9.28571428571428,0.21,89.6,1950000,24.425,"3","4"
"523","NLA12_WA-116",4.432,7.23809523809524,0.42,2514.2,3040000,19.74,"1","2"
"524","NLA12_WA-120",1.4868,4.15,0.2,385.7,830000,18.8,"1","1"
"525","NLA12_WA-121",4.986666667,3.86666666666667,0.15,118.3,580000,18.81,"1","2"
"526","NLA12_WA-124",41.84,5.87878787878788,0.33,478.5,1940000,18.85,"3","4"
"527","NLA12_WA-126",6.331428571,4.83333333333333,0.12,38.5,580000,21.195,"1","2"
"528","NLA12_WA-131",2.176,6.2,0.1,1187.4,620000,23.75,"1","2"
"529","NLA12_WA-133",9.92,4.27272727272727,0.22,85.4,940000,20.8333333333333,"2","3"
"530","NLA12_WA-138",3.136,3.5,0.18,152.1,630000,22.755,"1","2"
"531","NLA12_WA-141",2.453333333,6.09090909090909,0.44,470.7,2680000,22.935,"1","2"
"532","NLA12_WA-151",0.652,20.0512528473804,17.56,162.4,352100000,17.7,"1","1"
"533","NLA12_WA-157",1.744,4.90909090909091,0.22,30.3,1080000,18.015,"1","1"
"534","NLA12_WI-102",1.27,5.1010101010101,2.97,352.2,15150000,24,"1","1"
"535","NLA12_WI-103",5.22,3.73913043478261,0.23,35.5,860000,26.55,"1","2"
"536","NLA12_WI-104",3.02,7.44522144522145,4.29,281.7,31940000,26.25,"1","2"
"537","NLA12_WI-106",7.43,3.17647058823529,0.34,52,1080000,23.85,"2","3"
"538","NLA12_WI-107",20.4,4.36129032258065,1.55,46.4,6760000,26.7,"2","3"
"539","NLA12_WI-111",3.15,4.61038961038961,0.77,586.7,3550000,23.75,"1","2"
"540","NLA12_WI-113",2.48,3.3,0.1,190.1,330000,29.05,"1","2"
"541","NLA12_WI-131",20.3,4.08181818181818,1.1,75.9,4490000,25.7,"2","3"
"542","NLA12_WI-132",71.3,3.25806451612903,0.31,12.8,1010000,24.6,"3","4"
"543","NLA12_WI-135",7.15,3.94117647058824,0.34,101.7,1340000,23.5,"2","3"
"544","NLA12_WI-136",6.22,2.26315789473684,0.19,414.4,430000,28.6333333333333,"1","2"
"545","NLA12_WI-138",10.7,2.85365853658537,0.41,100.8,1170000,23.85,"2","3"
"546","NLA12_WI-140",13.3,2.66666666666667,0.81,3.1,2160000,24.6,"2","3"
"547","NLA12_WI-152",5.15,3.33762886597938,7.76,306.2,25900000,26.5,"1","2"
"548","NLA12_WI-155",18,4.31578947368421,0.38,903.2,1640000,26,"2","3"
"549","NLA12_WI-157",25.5,7.66666666666667,0.12,125.1,920000,17.35,"2","3"
"550","NLA12_WI-163",14.8,3.86274509803922,0.51,457.1,1970000,23.3666666666667,"2","3"
"551","NLA12_WI-168",3.2,4.39426523297491,2.79,552,12260000,27.95,"1","2"
"552","NLA12_WI-170",11.9,2.43333333333333,0.3,14.4,730000,19.8,"2","3"
"553","NLA12_WI-171",5.37,3,0.11,955.2,330000,23.9333333333333,"1","2"
"554","NLA12_WI-172",85.3,2.58620689655172,0.29,4.8,750000,26.2,"3","4"
"555","NLA12_WI-173",77.8,9.79057591623037,1.91,316.9,18700000,19.7,"3","4"
"556","NLA12_WI-176",2.81,3.33333333333333,0.3,92.2,1e+06,21.7,"1","2"
"557","NLA12_WI-179",6.78,5.41968911917098,1.93,590.8,10460000,21.4,"1","2"
"558","NLA12_WI-181",17.7,3.08333333333333,0.24,28.1,740000,25.95,"2","3"
"559","NLA12_WI-188",89.7,2.5,0.12,21.7,3e+05,19.2666666666667,"3","4"
"560","NLA12_WV-101",2.284,5.73770491803279,0.61,405,3500000,23.802,"1","2"
"561","NLA12_WV-102",2.232,29.6715328467153,2.74,97.6,81300000,25.45,"1","2"
"562","NLA12_WV-106",0.892,32.8256880733945,5.45,350.6,178900000,25.18,"1","1"
"563","NLA12_WV-115",1.66,6.04347826086957,0.23,72.6,1390000,26.42,"1","1"
"564","NLA12_WY-101",0.519,4.28571428571429,0.14,3476.1,6e+05,14.2925,"1","1"
"565","NLA12_WY-137",0.829333333,3.64705882352941,0.17,37.4,620000,15.7333333333333,"1","1"
"566","NLA12_WY-151",2.96,19.5131086142322,2.67,4942.7,52100000,13.6633333333333,"1","2"
"567","4",13.225,11.9,23923.04,1464.3,2.84e+11,15.986289,"2","3"
"568","5",1.6,146.7,81843.92,48410.3,1.2004e+13,17.46996,"1","1"
"569","65",61.4,26.6,1092.54,349,2.911e+10,22.465995,"3","4"
"570","66",3.5,2.9,1161.17,4.2,3.4e+09,21.456695,"1","2"
"571","107",14.75,6.3,4042.34,295.9,2.54e+10,15.168756,"2","3"
"572","124",0.4,54.4,1383.23,15735.6,7.52e+10,14.310851,"1","1"
"573","280",1.2,25.2,184.05,5670,4643140000,8.416539,"1","1"
"574","713",3.6,23.4,209.17,349.3,4884520000,16.218428,"1","2"
"575","715",5.233,45.4,163.81,269.8,7434200000,13.977782,"1","2"
"576","735",3.8,2.7,248.33,385.3,678400000,18.226935,"1","2"
