Id,Chla,Depth,Area,WRT,Vol,T
13184,93,2.6,11.69,1011.9,30.86,15.633034
13216,2.8,7.8,11.78,185.8,92.33,14.472339
13265,9.65,1.4,11.56,18,15.95,17.106612
13387,4.7,15.5,12.57,271.3,195.37,11.595834
13431,12.9,4.2,31.52,143,131.65,15.067826
13438,18.9,10.8,12.77,227.5,137.94,14.976989
13440,25.367,8.8,16.63,327.5,145.63,16.188149
13460,32.5,13.5,14.5,1540.1,195.47,16.188149
13536,209.5,3.2,23.72,132.8,76.63,16.975403
13542,12.2,5.1,29.54,157.6,149.98,11.232486
13598,27.55,6,15.73,3.5,94.3,17.500239
13630,10.025,8.5,10.79,2254.4,91.94,16.824008
13654,0.1,5.7,35.75,59.5,202.8,17.500239
13684,17.733,4.9,17.11,39,84.2,16.390009
13808,3,13.1,12.72,28.2,167,15.85508
13902,43.1,11.5,28.99,3237.6,334,19.094933
13959,1.3,11.3,60.84,722.2,690.31,6.044684
13965,10.7,4.7,33.84,0.9,160,19.942745
13969,0.4,37.5,44.14,1458.2,1654.69,11.393974
13970,2.433,7.7,75.05,161.8,575.51,13.755736
13971,1.7,82.5,23.39,497.6,1928.17,11.393974
13976,1.75,35.3,13.06,799,461.14,11.61602
13979,1.4,5.7,24.15,38164.5,138.49,11.060905
13983,3.5,29.4,11.79,1066.8,346.01,11.61602
14005,6.05,18.1,83,237.6,1498.59,15.602755
14015,3.8,1.2,11.49,297,13.73,21.365858
14017,2.6,30.7,37.16,1577.9,1139.97,15.814708
14020,8.7,8.2,13.77,498.4,112.61,15.814708
14023,3.1,16.4,37.59,34,617.78,16.66252
14029,5.8,9.7,21.61,165.2,210.23,12.312437
14052,0.7,51.6,45.83,301.1,2364.45,10.949882
14054,1,67,28.9,621.1,1934.98,10.949882
14176,1.5,50.6,10.28,438.3,520.09,19.306886
14316,86.667,25.8,58.11,625,1501.9,19.912466
14380,7.8,42.7,15.55,573.6,664,15.572476
14386,9.5,25,10.61,366.4,265.3,15.996382
14405,0.9,52.5,69.96,7453,3671.11,18.206749
14442,4.4,16,14.31,899.4,229,15.764243
14457,53.9,52.8,22.75,94.1,1200,20.90158
14465,3.2,32,47.86,37.8,1533.8,25.302128
14473,9.6,15.1,13.74,3.6,206.9,25.302128
14475,149.257,12.3,25,5445.4,307.22,11.383881
14476,10.4,4.5,34.54,1595.3,153.83,25.826964
14507,5.8,25.1,37.75,4021.4,945.76,16.743264
14510,0.5,13,45.31,2150.5,589.36,22.970645
14512,659.7,32.1,17.43,386.1,560,18.98391
14514,6.5,9.9,65.2,1297.6,642.42,26.644497
14555,3.017,8.4,10.11,59.9,84.7,18.872887
14565,31.7,25.4,13.9,3329.8,353,22.274228
14577,58.9,37.7,38.49,146.5,1450,23.505574
14584,11.7,69.8,45.32,154.6,3162,21.850322
14585,0.8,23.9,11.8,32.5,282,20.69972
14601,143.867,1,22.68,201.6,22.68,24.605711
14678,16.6,2.4,45.17,967.3,107.65,22.01181
14715,0.75,41.2,24.74,140.5,1020,20.719906
14726,5.7,73.6,39.42,773.5,2900,22.042089
14744,8.4,7.1,34.15,6.2,244,22.274228
14756,5.1,46.4,26.48,737.5,1230,25.493895
14767,0.2,34.1,62.46,262.7,2130,25.857243
14784,0.9,32.6,36.78,112.3,1200,25.857243
14788,8.7,53.3,51.62,256,2750,22.607297
14799,33.433,1.5,23.71,3500.3,36.29,7.942168
14805,5.1,21.3,10.1,333.6,215.4,22.526553
14814,2.85,46.8,17.09,2012.4,800,22.526553
14819,1.4,1,10.45,660.8,10.45,27.451937
14822,9.2,32.7,45.57,191.7,1490,23.02111
14842,0.7,7.9,12.7,65.7,99.82,19.357351
14885,2.25,29.7,15.7,303.3,466,22.243949
14915,7.2,13.3,15.8,159.7,210,22.153112
15011,39.433,24,21.19,249.6,509,22.879808
15239,35,1.8,62.19,602,113.7,27.451937
15282,4.5,1.4,36.49,16.9,52.8,27.128961
15287,21.1,5.8,24.28,1413.5,141.79,26.341707
15294,14.7,2,13.89,334.7,27.76,26.341707
15315,88.8,3.1,45.03,285.5,139.01,26.705055
15431,2.2,51.3,50.03,11727,2564.44,9.930489
15449,9.785,18.7,11.81,62.3,220.8,19.69042
15454,6.7,13.9,11.5,63.7,159.58,18.630655
15455,15.3,41.7,74.75,5861.4,3117.06,14.44206
15456,5.3,15.2,43.39,265.1,660,18.630655
15494,11.3,39.2,30.55,4602.2,1198.46,18.035168
15514,47,12.6,34.08,1624.3,430.83,17.984703
15519,55.8,3,36.12,316.4,108.38,17.984703
15535,167,8.1,28.5,1295.9,231.77,18.903166
15856,7,27.6,13.17,450.5,363.2,27.088589
15859,1.6,3,16,19.4,47.77,27.088589
15862,1,2.1,20.64,30.3,42.42,26.927101
15897,13.9,9.6,27.9,67.9,268.6,24.73692
15899,8.8,2.9,15.72,27.3,45.81,25.806778
15920,19.2,1.1,16.87,0.1,18.65,20.841022
17060,0.8,2.6,2.18,1171.7,5.57,2.249716
17067,0,3.7,3.4,530.9,12.61,#N/A
17084,1.9,5.2,1.48,4967.1,7.72,1.300974
17126,3,5.6,2,739.3,11.24,1.72488
17130,2.2,2.7,1.34,564.2,3.61,1.755159
20382,11,2,3.31,6325.4,6.56,3.824224
20441,21.8,2.3,3.19,41961.7,7.25,3.824224
20472,3.2,1.9,2,2006.3,3.81,3.74348
20487,14.8,2.5,5.35,569.4,13.33,3.793945
20535,12.05,1.7,1.74,1148.7,2.88,3.824224
20553,0.8,2.2,9.72,3518.8,21.28,3.74348
20611,1.8,1.4,1.07,904.7,1.49,3.824224
20642,2.6,1.7,3.77,773.5,6.55,3.793945
20653,2.9,2.9,8.22,-1,23.75,#N/A
20668,3.875,2.7,6.48,4672.5,17.36,3.824224
20682,7.967,1.7,1.4,1320.2,2.4,3.793945
20692,0.933,2.4,7.13,2768.1,16.98,3.773759
20773,4.3,1.2,1.05,2827,1.22,3.793945
20778,1.133,2.2,8.88,622.5,19.2,3.793945
20950,1.75,1.6,1.23,857.2,1.93,3.773759
21465,0.1,5.7,1.45,341,8.31,3.935247
22412,2,3.6,2.56,1200.2,9.23,4.34906
26722,9.725,4.2,1.28,1299.2,5.39,5.085849
28502,1.9,19.6,4.28,11876.7,84.14,2.895668
28514,1.4,12.5,1.44,122.2,17.97,2.502041
28598,0.5,24.2,3.89,902.9,94.16,1.795531
29533,1.7,6.2,1.55,611.1,9.66,1.946926
29919,2.2,9.3,3.12,744.3,29,5.025291
30629,2.3,8.1,2.97,976.6,24.05,5.025291
32325,1.1,20.6,1.83,362,37.75,5.701522
33298,1.1,15.9,4.35,17012.8,69.09,6.297009
33354,0.7,9.4,1.86,5807.9,17.56,6.297009
33756,2.1,7.2,2.69,372.4,19.24,4.883989
33767,1.5,9.2,1.5,1734.1,13.78,4.894082
33880,1.3,7,1.44,158.7,10.16,5.449197
33979,1.6,7.9,1.26,4790.1,9.93,4.692222
34029,0.9,10.3,1.55,1017.2,15.91,4.692222
34062,0.6,8.8,1.95,7600.6,17.07,4.924361
34221,0.8,13.8,6.32,4437.6,87.03,4.924361
34363,1.9,27.7,3.29,890.1,91.05,8.820259
34400,1.3,29.1,8.5,890.8,247.14,8.729422
34429,3.6,9.7,1.8,6964.7,17.45,4.924361
34619,0.7,12.9,2.51,2887.2,32.43,4.924361
34626,0.8,15.3,2.35,11233.8,35.91,4.924361
34753,0.9,14.3,1.09,10033.3,15.6,4.924361
35811,0.4,6.2,1.59,985.6,9.96,4.75278
44161,0.9,5.3,1.21,507.2,6.4,8.537655
44316,1,5.2,3.06,360.7,15.99,8.537655
44409,0.6,6.4,2.81,519.7,18.1,8.537655
44690,2.9,11.3,5.22,10988.1,58.86,11.424253
45052,0.5,6.3,3.75,131.8,23.45,8.810166
45186,32.65,11.2,3.1,413.7,34.6,9.930489
45971,4.9,19.6,3.73,3538.4,73.07,9.769001
46095,3.45,2.2,1.38,202.2,3.09,9.829559
46869,0.8,4.8,1.56,546.5,7.51,5.136314
46870,3.9,19.9,8.29,8490.5,165.05,10.445232
47336,0.1,7.7,1.03,4580.2,7.91,5.136314
47398,41.9,8,2.5,64.2,20.08,8.89091
48322,0.6,10.1,2.4,203.1,24.19,3.622364
48408,0.7,20.8,2.61,1719.3,54.37,#N/A
48461,11.4,11.7,1.6,260.1,18.65,8.022912
49458,3,17.2,5.33,530,91.64,5.075756
49722,1.4,25,2.97,786.8,74.44,3.198458
50093,2.4,8,2.27,43.1,18.17,6.06487
50370,0.8,3,2.72,265.8,8.22,8.063284
50436,0.9,3.2,5.25,463.7,16.83,8.063284
50800,1.7,1.7,1.1,618,1.87,8.063284
51605,1.1,4.4,2.37,655.2,10.3,9.39556
51631,6.5,8.8,2.21,2810.5,19.43,7.37696
52447,0.8,11.4,2.4,294.4,27.39,7.639378
52678,2.1,6.5,1.02,194,6.6,6.993426
53167,2.8,9.3,1.3,302.6,12.03,6.993426
54653,1.85,12,3.08,847.7,36.84,10.263558
54990,1.1,9.4,4.77,223.1,44.9,10.263558
55017,3.35,7.5,1.42,223.2,10.63,6.408032
55019,2.45,4.9,1.02,143.9,5.02,6.408032
55085,12.6,7,1.63,419.5,11.38,6.408032
55093,1.2,7.8,1.65,21.9,12.86,8.58812
55118,4.6,6.4,1.49,328.5,9.59,6.408032
55249,3.722,5.3,1.27,1034.8,6.8,10.263558
55406,0,5.6,1.03,258.8,5.75,#N/A
55865,1.1,1.9,3.46,222.7,6.72,8.921189
56019,6.3,2.9,1.07,78.2,3.07,4.85371
56103,1,1.5,1.01,33.8,1.55,8.921189
56106,2.9,3.5,4.88,1614.6,17.3,8.921189
56140,3,1.7,1.24,7.9,2.15,8.921189
56142,0.4,2.8,4.59,46.6,12.72,8.921189
56171,1.3,2.8,3.58,41.1,10.03,8.921189
56203,1.1,2.4,2.01,579.9,4.81,8.921189
56215,0.5,2.6,1.85,68.7,4.73,8.921189
56280,0.9,3,6.1,274.7,18.23,8.921189
56542,0.9,1.3,1.23,84.6,1.6,8.921189
56715,1.2,1.2,2.43,1570,2.85,8.921189
59363,0.3,9.5,3.31,238.8,31.44,6.801659
59393,0.4,13.9,2.26,2487.2,31.37,5.873103
59500,1.3,2.6,2.33,920,6.12,9.647885
60036,1.6,27.9,4.5,1671.8,125.66,6.801659
60395,1.9,4.2,7.4,14.5,30.98,9.647885
60648,1.1,2.9,2.38,462.9,7,9.829559
60666,1.3,2.9,1.52,589.9,4.38,10.243372
61093,2.1,1.8,1.56,1181.3,2.76,10.798487
61612,0.8,3.3,4.45,1117.3,14.58,9.264351
62143,1,2.6,4.95,737.2,12.67,9.940582
62487,1.4,3.5,9,611.2,31.63,9.940582
62558,2.6,1.5,1.86,49.4,2.76,9.375374
63765,1.6,3.3,8.32,4.3,27.38,10.556255
64119,2.7,2.2,4.06,214.4,9.04,12.342716
64364,1.9,1.2,1.69,7.3,2.07,10.475511
64534,3.2,2.6,1.26,424.4,3.3,12.342716
66483,5,0.8,1.33,38.5,1,11.171928
67357,0.9,0.7,1.22,115.2,0.83,11.928903
67395,3.8,14.4,3.71,51.9,53.48,10.354395
67523,3.5,1.5,2.58,468.2,3.96,11.928903
67569,2.8,1.2,1.24,243.3,1.47,11.928903
67641,0.9,0.8,1.05,289.5,0.88,11.928903
68685,4.2,0.9,1.27,1061.1,1.1,12.009647
71741,1.6,16.5,1.24,329.5,20.44,7.023705
81620,5.367,4.6,4.82,14374.2,22.35,16.66252
91495,12.5,1.7,1.27,549.7,2.18,15.128384
91840,21.5,9.2,2.96,26,27.22,15.380709
98618,3.2,5.5,1.41,699.7,7.8,16.521218
99749,6,3.5,2.13,172.3,7.49,13.352016
99909,6.7,1.4,3.23,661.2,4.51,13.574062
100805,2.533,11.1,2.99,9378.8,33.22,17.924145
100845,28.267,8.7,1.3,3034.1,11.27,17.924145
101217,8.378,5.4,1.2,5032.8,6.52,17.560797
101421,1.56,40.4,6.27,339.5,253.46,12.595041
101523,1.8,15.4,1.27,633.8,19.6,12.463832
101635,100,0.9,1.19,166.2,1.12,17.247914
102026,14.3,6,4.2,1520.3,25.09,15.340337
102148,4.2,10.6,5.7,1321.5,60.4,18.408609
102368,0.2,22,1.49,3209.8,32.72,9.849745
102487,25,4.3,4.67,1272.5,19.9,18.196656
102543,11.8,4.3,1.09,9106.9,4.72,18.196656
102561,8.4,4.2,1.26,1371.8,5.22,17.641541
102590,3.7,21.5,8.07,508.6,173.36,12.857459
102596,1.34,18.8,1.21,35.1,22.85,12.292251
102650,1.5,4.4,1.85,249.3,8.16,14.088805
102652,8.95,4.1,2.17,935.5,8.89,17.641541
102655,1.4,11.9,1.86,1285.2,22.1,12.857459
102658,8.2,0.6,1.22,2614.7,0.68,18.368237
102757,8.2,13.5,1.29,942,17.42,12.857459
102865,3.5,2.5,1.1,974.4,2.78,15.774336
102931,0.3,43.4,2.56,15.4,111,8.164214
102941,1.4,14.5,2.35,1032.2,34.16,12.171135
102970,9.466,4.4,1.06,268.9,4.72,16.470753
103036,52.5,5.9,5.55,41.6,32.67,18.398516
103060,1.85,2.7,1.04,1055.1,2.83,18.115912
103061,7.2,17.3,2.93,511.4,50.86,12.817087
103069,3.4,2.8,1.36,2931.4,3.8,18.630655
103085,38.7,1.8,1.97,1145.5,3.56,18.630655
103136,7.9,1.4,6.61,9642,9.16,18.095726
103206,28,1.1,5.13,2.5,5.53,18.792143
103233,14.4,5.7,5.99,1584.9,33.96,18.368237
103256,15.6,0.5,1.18,360.2,0.59,18.660934
103266,1.4,12.1,1.44,139.5,17.4,12.857459
103271,2.2,1.5,1.16,2926.1,1.77,18.035168
103305,2.04,3.8,1.35,695.3,5.17,15.885359
103324,9.4,3.7,1.14,313.6,4.25,16.218428
103445,7.8,7.7,1.38,430,10.66,14.391595
103458,9,9.2,2.04,70.6,18.81,16.218428
103465,6.3,1.9,2.61,1246.9,4.96,15.996382
103482,25.2,1.8,2.89,6.6,5.32,20.649255
103503,3.65,2.1,4.55,831,9.33,21.375951
103515,11,8.9,1.87,111.9,16.62,14.300758
103602,6.2,7.2,1.02,1042,7.38,16.218428
103655,3.6,11.9,6.45,2367.3,76.5,16.218428
103657,4.15,7.6,2.99,3529.3,22.87,16.127591
103674,34.3,16.7,3.08,909.8,51.25,14.300758
103696,229.7,1.4,9.69,115.7,13.27,18.741678
103717,2.789,11.9,4.29,4.7,51.11,16.127591
103750,8.8,12.1,2.95,2333.5,35.69,16.127591
103759,21.6,8.1,4.41,179.3,35.92,15.431174
103765,0.4,15.2,4.61,402.6,69.91,13.584155
103810,1.2,21.6,1.11,468.9,24.03,13.584155
103829,11.3,1.4,3.44,1801.3,4.82,20.649255
103851,54.285,1.5,7.72,58.5,11.83,18.650841
103904,4.5,4.7,1.66,684.7,7.81,19.105026
103954,13.8,5.7,3.13,34.6,17.8,15.673406
103965,62.833,2.3,1.06,2617.1,2.49,18.650841
103988,62.058,1.6,1.04,4.7,1.68,18.650841
104001,375.55,1.2,1.08,1834.2,1.27,18.771957
104029,7.2,7.2,2.59,1361.4,18.7,16.218428
104032,2.2,6.9,2.07,486.4,14.33,16.127591
104050,10.4,11.1,4.54,509.2,50.55,16.127591
104060,4.549,4.6,2.03,122.9,9.25,18.792143
104077,11.6,2,5.38,377,10.55,19.125212
104148,6.4,7.3,1.83,451.8,13.35,14.300758
104210,4.4,22.6,4.57,3048.2,103.24,15.986289
104226,45.6,1.4,4.3,1926.3,6.16,18.428795
104234,2,15,4.31,1222.1,64.73,15.673406
104248,0.98,6.4,1.49,501.7,9.58,17.439681
104272,28.5,1.7,1.37,263.6,2.37,19.205956
104273,8,13.1,3.97,1128.6,51.87,15.673406
104287,1.1,3.6,2.25,3448,8.04,19.266514
104308,57.7,10.6,1.53,935.5,16.33,15.481639
104315,2.7,6.7,1.66,394.8,11.19,15.481639
104322,2.1,8.3,4.25,448.9,35.33,15.885359
104328,18.6,3.4,5.06,2342.3,17,19.216049
104329,1.7,6,1.59,973,9.5,15.481639
104351,3,8.3,2.07,239,17.2,15.481639
104364,3.4,6.4,1.09,1410.5,6.95,15.481639
104382,2.1,4.5,2.66,507.7,12.11,15.481639
104383,10,6.1,1.31,804,7.99,16.218428
104395,6.4,7.1,1.9,496.8,13.44,17.439681
104406,3.7,3.5,1.3,170.4,4.52,15.673406
104412,1.4,10.1,2.12,196.6,21.38,13.977782
104423,2.5,5.4,3.47,2653.6,18.8,15.885359
104440,1.8,10.4,2.42,109.8,25.12,15.431174
104443,6.8,7.2,3.73,482.3,26.88,14.300758
104477,2.4,3.3,1.47,349.2,4.83,15.602755
104502,3.3,8.3,3.37,662.6,27.82,15.65322
104507,3,5.9,2.08,1206.2,12.19,16.884566
104510,1.9,8.4,7.84,1528.4,66.03,15.602755
104523,5.65,11.1,4.15,2002.6,45.85,19.276607
104551,49.6,2.2,1.72,720.4,3.8,19.276607
104582,20.9,20.6,5.44,957.5,112.26,17.792936
104587,2.7,13.7,1.6,323.1,22,14.048433
104592,6.5,5.2,1.02,1921.9,5.31,16.218428
104634,4,6.1,1.57,379.8,9.58,15.602755
104643,1,14.4,5.84,976.9,83.9,18.045261
104654,42.4,2.9,1.93,9388.5,5.68,19.165584
104666,1,5.3,1.69,15.6,9.02,15.602755
104691,4.1,4.2,1.08,725.2,4.57,15.65322
104738,1.6,6.4,1.01,1371,6.52,15.602755
104746,15.567,1.4,1.45,1116.1,2.03,19.165584
104751,4,1.4,8.92,8.7,12.7,16.218428
104756,2,17.8,3.7,440.4,65.83,17.792936
104759,21.967,1,1.28,227.2,1.24,19.165584
104763,7.15,4,2.52,2663.8,10.13,19.165584
104769,6.5,3.7,1.51,170.3,5.64,15.602755
104788,4,3.4,1.3,2.5,4.37,16.218428
104801,4.8,4.3,7.41,413.5,31.9,17.641541
104829,7.2,15.6,2.58,1108.7,40.33,12.231693
104832,13.9,5.8,1.67,2141.2,9.62,17.560797
104836,24,2.7,2.97,464.2,8.1,16.884566
104839,3.5,5,3.7,2293.3,18.63,16.884566
104840,4.3,8.8,7.02,514.3,61.5,15.602755
104846,5.1,5.3,2.92,304.9,15.47,15.65322
104849,7.7,5.9,1.46,610.9,8.55,17.611262
104850,3.2,5.2,1.3,355.7,6.73,15.65322
104855,6.2,4.9,1.26,40.2,6.12,16.218428
104860,5.3,5.4,4.77,272.2,25.92,15.542197
104882,14.6,3.5,1.27,347.7,4.51,18.88298
104894,2.7,4.8,1.83,695.9,8.78,17.560797
104899,6,8,8.63,728,69,16.218428
104900,4.3,5.6,1.31,1685.5,7.28,17.641541
104919,3.5,2.6,1.71,1581.6,4.51,17.560797
104923,3.8,3.9,2.38,589.9,9.17,16.884566
104924,6.2,4.9,1.41,143,6.93,15.65322
104957,1.8,8.8,2.99,1043.3,26.23,15.65322
104960,9,3.9,2.3,16.9,8.96,17.611262
104974,2.3,4.1,1.23,1229.2,4.99,17.641541
104994,6.9,13.6,3.55,370.6,48.1,17.560797
104995,3.2,3.6,1.51,601.3,5.4,17.530518
105003,10.2,3.5,1.72,4382.7,6.06,17.530518
105012,3.4,7.1,1.74,218.7,12.43,15.65322
105014,3.2,7.8,1.24,7422,9.62,15.65322
105024,6.1,4.7,2.2,95.7,10.32,17.641541
105030,9.9,8.7,2.93,589.9,25.43,15.65322
105039,1.7,3.3,4.92,1354.2,16.38,18.146191
105040,2.4,4.9,1.21,469.8,5.97,15.542197
105048,13.5,3.9,8.56,1780.2,33.69,17.530518
105053,3.3,21.2,3.98,359.9,84.4,14.048433
105061,3.2,4.7,2.12,707.7,9.97,17.641541
105062,6.5,3.3,1,4.7,3.32,16.218428
105070,45.2,0.9,1.01,62.3,0.88,18.953631
105076,2.4,5.1,1.69,1533.9,8.61,17.530518
105084,13.8,4.7,5.39,1180.9,25.1,18.953631
105086,1.4,3.3,1.24,106.2,4.1,17.641541
105089,17.5,4.2,1.87,1169.5,7.78,17.530518
105095,5.9,2.2,1.03,724.3,2.32,17.641541
105099,2.6,6.8,1.59,1803.1,10.75,17.641541
105100,6.1,13.8,6.76,2974.8,93.3,17.641541
105101,4.3,4.5,1.41,1594.9,6.34,17.530518
105103,3.3,18.8,1.87,207.6,35.08,21.931066
105104,3.2,5.5,1.38,68,7.59,17.641541
105105,69.6,5.4,1.8,1015.6,9.74,19.781257
105107,22.6,3.3,1.1,709.5,3.68,17.641541
105109,6.8,3,1.15,346.6,3.44,17.560797
105110,10.6,5.8,8.63,4106.2,50.02,17.530518
105112,4.7,2.5,1.01,23.4,2.5,17.641541
105123,1.8,5.7,1.16,976.9,6.67,17.641541
105125,4.9,3.6,1.22,11.6,4.37,17.611262
105137,5,3.3,2.65,505.9,8.79,17.530518
105139,1.9,11.9,3.06,3152.6,36.5,18.045261
105140,2.5,1.9,1.09,297.7,2.06,17.560797
105141,7.6,2.8,2.98,354.4,8.45,17.530518
105154,2.2,4.9,2.08,388.6,10.11,17.530518
105155,11.1,3.9,1.07,193.3,4.21,17.611262
105158,8.7,3.3,1.52,372.7,5.02,17.530518
105160,6.2,4.7,1.51,185.1,7.05,17.530518
105161,5.8,3.1,1.01,308.4,3.09,17.530518
105164,2.5,5.4,1.36,60.3,7.4,17.641541
105168,1.6,8.4,8.4,1584.3,70.36,17.641541
105169,3,3.4,1.67,1167.1,5.65,17.641541
105172,29.2,2.3,1.09,743.3,2.5,18.88298
105173,6.4,4.7,1.13,282.6,5.32,17.641541
105179,4.8,2.6,1.22,43.9,3.14,17.530518
105181,0.9,5.5,1.13,1683.5,6.25,17.641541
105184,5.2,3.9,1.3,458.4,5.07,15.542197
105197,4,3.6,1.04,446.2,3.74,17.530518
105199,6.7,3.2,1.72,742.4,5.45,17.641541
105205,2.2,5.2,1.09,169.2,5.64,17.641541
105211,2.7,3.8,1.1,477,4.16,17.641541
105216,3,4.6,2.67,209.5,12.28,17.530518
105222,3.5,2.5,9.36,401.2,23.5,17.530518
105223,7.2,3.6,1.34,1236.2,4.81,17.641541
105225,12.3,2.3,1.11,1305.1,2.59,18.953631
105226,2.4,4.5,1.23,2010.9,5.56,17.530518
105229,15.2,3.9,2.33,125.3,9.05,17.611262
105238,4.9,3.2,3.14,646.3,10,18.953631
105243,2.2,5.3,2.7,959.1,14.42,17.641541
105246,4.8,7.1,6.64,433.9,47.39,17.530518
105251,6,3,1.43,1737.8,4.35,17.611262
105255,10.4,1.3,1.14,312.2,1.46,19.074747
105258,4.5,6.5,4.7,484.1,30.41,17.530518
105260,1.9,5.3,1.05,1505.3,5.59,15.542197
105269,20.3,7.9,6.65,939.2,52.67,17.641541
105271,13.8,5,1.45,901.8,7.25,17.530518
105275,6.4,4.1,1.03,52,4.21,17.641541
105282,6.4,4.6,1.24,430.5,5.65,17.611262
105287,0.1,10,2.27,51.1,22.77,16.884566
105295,1.5,6.1,2.07,1816.3,12.55,17.641541
105302,55.2,3.4,2.27,144.7,7.65,18.88298
105305,1.4,5.9,3.82,1850.4,22.54,17.641541
105309,3,5.8,1.41,1.6,8.2,17.278193
105310,34.3,4.4,2.38,884,10.46,17.641541
105311,4,5.7,1.08,1681.1,6.1,17.641541
105319,8.5,3.5,2.19,1298.3,7.74,17.611262
105323,11.35,4.6,1.94,301,9,17.762657
105326,2.6,3.4,1.73,49.3,5.81,17.641541
105327,2.3,3.5,2.46,381.2,8.63,19.165584
105336,3.9,5.5,1.38,3143.3,7.6,17.530518
105339,3.4,8.2,2.53,423.3,20.7,17.641541
105340,7.5,3.9,9.42,2379.1,37,17.530518
105347,1.5,4.2,1.09,1371.2,4.62,17.641541
105353,12.1,5.5,1.21,677.3,6.61,17.762657
105354,2.3,3.7,1.88,1704.6,6.92,18.146191
105377,5.6,3.8,1.34,770.3,5.06,17.530518
105383,2.6,4.7,1.82,1204.4,8.64,17.641541
105387,14.5,1.8,2.19,183,4.03,18.226935
105388,9.7,3.5,1.21,164.1,4.2,17.954424
105391,7.2,9.5,1.17,168.5,11.05,15.400895
105399,4.7,7.7,4.32,66.2,33.1,17.197449
105409,1.6,4.3,1.19,152.4,5.08,17.984703
105412,2.05,15.7,1.13,542.6,17.81,17.792936
105413,4,9.4,2.05,2777.8,19.2,13.503411
105421,19.7,9.1,1.29,791,11.82,18.004889
105423,130,8.1,1.22,117.1,9.88,21.396137
105426,1.9,5.2,1.13,329.4,5.86,17.954424
105430,1.1,6.9,4.91,931.9,33.98,17.954424
105434,1.885,12.7,1.98,4.4,25.13,17.792936
105438,0.8,12.9,1.84,4.3,23.72,17.792936
105445,10.9,12.9,1.08,503.4,13.88,18.004889
105448,39.2,4.9,4.01,173.7,19.7,18.004889
105450,3.5,3,1.68,242.3,5.05,16.46066
105452,2.2,4.5,1.53,1622.8,6.87,17.813122
105453,51.5,2.4,2.28,9,5.55,17.813122
105459,3,3.3,1.62,187.4,5.39,16.46066
105462,2.5,5.2,1.7,116.6,8.82,17.984703
105463,1.8,8.2,2.67,43,21.9,17.197449
105477,132,16.5,1.41,476.4,23.3,17.792936
105482,13.9,27.3,2.76,4458.4,75.5,17.197449
105497,12.3,4.9,2.47,3385.1,11.99,18.519632
105500,2.2,2.7,1.12,12.9,3.07,17.97461
105507,3.8,7,6.21,55.9,43.69,17.813122
105510,9.4,3.9,1.81,36.1,7,17.813122
105514,1,5.8,2.67,940,15.43,17.278193
105517,10.4,4.8,4.09,26.2,19.45,17.813122
105524,4,5.1,1.73,2256.4,8.77,17.954424
105530,6.5,3.8,1.01,267.9,3.84,17.954424
105536,1.6,4.9,1.6,11.6,7.86,17.984703
105548,2.6,31.8,6.78,248.7,215.9,13.079505
105553,3.7,2.4,3.99,5.5,9.75,18.226935
105555,3.1,10.7,9.84,565.3,105.64,17.813122
105561,1.9,18.1,8.25,1642.6,149.3,17.984703
105563,1.7,5.7,2.65,266.2,15.2,15.633034
105565,12.4,5.2,3.27,1833.4,16.95,17.813122
105574,2.1,3.3,1,246.2,3.28,17.954424
105577,18.2,3.6,1.93,695.9,6.85,17.813122
105579,0,9,1.41,2619.4,12.67,#N/A
105582,3.8,83,4.83,18486.2,400.9,17.954424
105595,8.8,3,2.26,434.2,6.83,17.813122
105602,9.3,3.6,5.77,1822,20.62,17.97461
105610,9.8,2.6,7.32,105.1,19.07,17.97461
105614,3.8,3.9,1.03,793.3,3.98,16.46066
105619,3.8,6.7,4.47,216.1,29.81,17.278193
105648,4.4,3.1,1.37,119.6,4.23,16.894659
105651,2.9,9,1,717.9,9.06,17.984703
105667,13.9,2.2,2.22,230,4.79,18.711399
105668,15,7.4,1.61,1586.1,11.92,17.97461
105672,7,3.4,1.21,231.1,4.13,18.226935
105673,3.3,11,5.9,1077,64.67,16.894659
105714,4.4,2.6,2.23,148.9,5.78,18.226935
105716,6,21.2,9.2,388.9,194.9,11.535276
105719,9.3,5.9,2.77,3961.3,16.43,18.519632
105721,30.5,2.3,1.26,4793.6,2.9,18.842608
105727,12,8.9,1.18,502.4,10.42,18.428795
105750,17.2,2.5,1.41,30.4,3.53,17.197449
105765,2.3,13.2,4.87,2184.4,64.36,17.984703
105769,12.7,4.9,2.61,1261.9,12.87,17.954424
105771,8.5,1.1,3.69,1,3.9,17.954424
105772,4.1,6.7,1.46,468.7,9.76,17.984703
105780,4.2,8,9.61,303.9,76.82,17.984703
105792,8.6,7.4,4.69,168.9,34.69,16.935031
105801,1.2,2.2,1.32,1026.8,2.93,17.813122
105808,272,2.4,1.85,3742.4,4.53,18.842608
105823,2,1.3,2,639.2,2.65,17.954424
105826,4.6,6.4,6.82,344,43.78,17.813122
105828,30.6,1.5,1.57,270.4,2.38,18.226935
105831,3.8,3.4,1.43,1672.3,4.91,17.97461
105832,7,1.3,1.78,435.3,2.33,17.954424
105847,6.1,4.1,1.19,198.6,4.86,17.984703
105855,193.429,1.6,6.44,20.1,10.4,19.014189
105881,12.8,8.8,7.09,1083.8,62.36,17.984703
